"","desc_collapse","category","secr","netgpi_geneswithgpi","sample","gene_copies"
"845","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_rubrum_117539",0
"846","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_rubrum_17065",0
"847","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_rubrum_28986",0
"848","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_rubrum_73588",0
"849","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_schoenleinii_45859",0
"850","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_schoenleinii_85571",0
"851","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_soudanese_IHEM19743",0
"852","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_tonsurans_112188",0
"853","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_tonsurans_12935",0
"854","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_tonsurans_72988",0
"855","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichophyton_violaceum_73088",0
"856","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichosporon_ovoides_4098",0
"857","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichosporon_ovoides_7612",0
"858","Egh16-like virulence factor","virulence associated","FALSE",0,"Trichosporon_ovoides_9430",0
"859","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Aspergillus_fumigatus_IP24",1
"860","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Candida_albicans_F133-05",0
"861","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Candida_dubliniensis_11945",0
"862","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Candida_dubliniensis_2747",0
"863","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Candida_dubliniensis_8501",0
"864","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Candida_metapsilosis_Y-48470",0
"865","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Candida_orthopsilosis_Y-48468",0
"866","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Candida_parapsilosis_11301",0
"867","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Candida_parapsilosis_1954",0
"868","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Candida_tropicalis_MYCT-0816",0
"869","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Chrysosporium_queenslandicum_28077",0
"870","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Cryptococcus_neoformans_KN99",0
"871","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Epidermophyton_floccosum_100148",1
"872","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Epidermophyton_floccosum_10867",1
"873","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Epidermophyton_floccosum_130802",1
"874","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Histoplasma_capsulatum_G186A",1
"875","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Hortaea_werneckii_100455",0
"876","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Hortaea_werneckii_1163",0
"877","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Hortaea_werneckii_41051",0
"878","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_dermatis_9169",0
"879","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_equina_9969",0
"880","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_furfur_141402",0
"881","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_furfur_1878",0
"882","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_furfur_6000",0
"883","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_globosa_7705",0
"884","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_globosa_7886",0
"885","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_globosa_8744",0
"886","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_pachydermatis_21004",0
"887","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_restricta_7877",0
"888","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_restricta_7991",0
"889","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Malassezia_sympodialis_44340",0
"890","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Microsporum_audouinii_119449",1
"891","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Microsporum_audouinii_33268",1
"892","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Microsporum_canis_113480",1
"893","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Microsporum_canis_15669",1
"894","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Microsporum_canis_44551",1
"895","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Microsporum_ferrugineum_131111",1
"896","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Microsporum_ferrugineum_37371",1
"897","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Nakaseomyces_glabratus_11311",0
"898","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Nakaseomyces_glabratus_138",0
"899","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Nakaseomyces_glabratus_15698",0
"900","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Nannizzia_gypsea_17164",1
"901","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Pichia_kudriavzevii_5732",0
"902","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Rhodotorula_toruloides_Z1",0
"903","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Saccharomyces_cerevisiae_wine010",0
"904","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_concentricum_109405",1
"905","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_concentricum_19626",1
"906","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_indotineae_BE17",1
"907","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_interdigitale_BE4",1
"908","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_kuryangei_IHEM13979",1
"909","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_mentagrophytes_124404",1
"910","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_mentagrophytes_43573",1
"911","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_rubrum_117539",1
"912","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_rubrum_17065",1
"913","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_rubrum_28986",1
"914","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_rubrum_73588",1
"915","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_schoenleinii_45859",1
"916","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_schoenleinii_85571",1
"917","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_soudanese_IHEM19743",1
"918","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_tonsurans_112188",1
"919","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_tonsurans_12935",1
"920","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_tonsurans_72988",1
"921","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichophyton_violaceum_73088",1
"922","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichosporon_ovoides_4098",0
"923","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichosporon_ovoides_7612",0
"924","FAD/NAD(P)-binding domain","adhesin-associated","TRUE",15,"Trichosporon_ovoides_9430",0
"925","Fasciclin","adhesin-associated","mixed",0,"Aspergillus_fumigatus_IP24",2
"926","Fasciclin","adhesin-associated","mixed",0,"Candida_albicans_F133-05",2
"927","Fasciclin","adhesin-associated","mixed",0,"Candida_dubliniensis_11945",2
"928","Fasciclin","adhesin-associated","mixed",0,"Candida_dubliniensis_2747",2
"929","Fasciclin","adhesin-associated","mixed",0,"Candida_dubliniensis_8501",2
"930","Fasciclin","adhesin-associated","mixed",0,"Candida_metapsilosis_Y-48470",1
"931","Fasciclin","adhesin-associated","mixed",0,"Candida_orthopsilosis_Y-48468",1
"932","Fasciclin","adhesin-associated","mixed",0,"Candida_parapsilosis_11301",1
"933","Fasciclin","adhesin-associated","mixed",0,"Candida_parapsilosis_1954",1
"934","Fasciclin","adhesin-associated","mixed",0,"Candida_tropicalis_MYCT-0816",8
"935","Fasciclin","adhesin-associated","mixed",0,"Chrysosporium_queenslandicum_28077",5
"936","Fasciclin","adhesin-associated","mixed",0,"Cryptococcus_neoformans_KN99",1
"937","Fasciclin","adhesin-associated","mixed",0,"Epidermophyton_floccosum_100148",3
"938","Fasciclin","adhesin-associated","mixed",0,"Epidermophyton_floccosum_10867",3
"939","Fasciclin","adhesin-associated","mixed",0,"Epidermophyton_floccosum_130802",3
"940","Fasciclin","adhesin-associated","mixed",0,"Histoplasma_capsulatum_G186A",3
"941","Fasciclin","adhesin-associated","mixed",0,"Hortaea_werneckii_100455",9
"942","Fasciclin","adhesin-associated","mixed",0,"Hortaea_werneckii_1163",5
"943","Fasciclin","adhesin-associated","mixed",0,"Hortaea_werneckii_41051",9
"944","Fasciclin","adhesin-associated","mixed",0,"Malassezia_dermatis_9169",0
"945","Fasciclin","adhesin-associated","mixed",0,"Malassezia_equina_9969",0
"946","Fasciclin","adhesin-associated","mixed",0,"Malassezia_furfur_141402",0
"947","Fasciclin","adhesin-associated","mixed",0,"Malassezia_furfur_1878",0
"948","Fasciclin","adhesin-associated","mixed",0,"Malassezia_furfur_6000",0
"949","Fasciclin","adhesin-associated","mixed",0,"Malassezia_globosa_7705",0
"950","Fasciclin","adhesin-associated","mixed",0,"Malassezia_globosa_7886",0
"951","Fasciclin","adhesin-associated","mixed",0,"Malassezia_globosa_8744",0
"952","Fasciclin","adhesin-associated","mixed",0,"Malassezia_pachydermatis_21004",0
"953","Fasciclin","adhesin-associated","mixed",0,"Malassezia_restricta_7877",0
"954","Fasciclin","adhesin-associated","mixed",0,"Malassezia_restricta_7991",0
"955","Fasciclin","adhesin-associated","mixed",0,"Malassezia_sympodialis_44340",0
"956","Fasciclin","adhesin-associated","mixed",0,"Microsporum_audouinii_119449",3
"957","Fasciclin","adhesin-associated","mixed",0,"Microsporum_audouinii_33268",3
"958","Fasciclin","adhesin-associated","mixed",0,"Microsporum_canis_113480",3
"959","Fasciclin","adhesin-associated","mixed",0,"Microsporum_canis_15669",3
"960","Fasciclin","adhesin-associated","mixed",0,"Microsporum_canis_44551",3
"961","Fasciclin","adhesin-associated","mixed",0,"Microsporum_ferrugineum_131111",3
"962","Fasciclin","adhesin-associated","mixed",0,"Microsporum_ferrugineum_37371",3
"963","Fasciclin","adhesin-associated","mixed",0,"Nakaseomyces_glabratus_11311",1
"964","Fasciclin","adhesin-associated","mixed",0,"Nakaseomyces_glabratus_138",1
"965","Fasciclin","adhesin-associated","mixed",0,"Nakaseomyces_glabratus_15698",1
"966","Fasciclin","adhesin-associated","mixed",0,"Nannizzia_gypsea_17164",2
"967","Fasciclin","adhesin-associated","mixed",0,"Pichia_kudriavzevii_5732",0
"968","Fasciclin","adhesin-associated","mixed",0,"Rhodotorula_toruloides_Z1",2
"969","Fasciclin","adhesin-associated","mixed",0,"Saccharomyces_cerevisiae_wine010",1
"970","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_concentricum_109405",3
"971","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_concentricum_19626",3
"972","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_indotineae_BE17",3
"973","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_interdigitale_BE4",3
"974","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_kuryangei_IHEM13979",3
"975","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_mentagrophytes_124404",3
"976","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_mentagrophytes_43573",3
"977","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_rubrum_117539",3
"978","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_rubrum_17065",3
"979","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_rubrum_28986",3
"980","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_rubrum_73588",3
"981","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_schoenleinii_45859",3
"982","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_schoenleinii_85571",3
"983","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_soudanese_IHEM19743",3
"984","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_tonsurans_112188",3
"985","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_tonsurans_12935",3
"986","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_tonsurans_72988",3
"987","Fasciclin","adhesin-associated","mixed",0,"Trichophyton_violaceum_73088",3
"988","Fasciclin","adhesin-associated","mixed",0,"Trichosporon_ovoides_4098",1
"989","Fasciclin","adhesin-associated","mixed",0,"Trichosporon_ovoides_7612",1
"990","Fasciclin","adhesin-associated","mixed",0,"Trichosporon_ovoides_9430",2
"991","Flo5","adhesin-associated","FALSE",0,"Aspergillus_fumigatus_IP24",0
"992","Flo5","adhesin-associated","FALSE",0,"Candida_albicans_F133-05",0
"993","Flo5","adhesin-associated","FALSE",0,"Candida_dubliniensis_11945",0
"994","Flo5","adhesin-associated","FALSE",0,"Candida_dubliniensis_2747",0
"995","Flo5","adhesin-associated","FALSE",0,"Candida_dubliniensis_8501",0
"996","Flo5","adhesin-associated","FALSE",0,"Candida_metapsilosis_Y-48470",0
"997","Flo5","adhesin-associated","FALSE",0,"Candida_orthopsilosis_Y-48468",0
"998","Flo5","adhesin-associated","FALSE",0,"Candida_parapsilosis_11301",0
"999","Flo5","adhesin-associated","FALSE",0,"Candida_parapsilosis_1954",0
"1000","Flo5","adhesin-associated","FALSE",0,"Candida_tropicalis_MYCT-0816",0
"1001","Flo5","adhesin-associated","FALSE",0,"Chrysosporium_queenslandicum_28077",0
"1002","Flo5","adhesin-associated","FALSE",0,"Cryptococcus_neoformans_KN99",0
"1003","Flo5","adhesin-associated","FALSE",0,"Epidermophyton_floccosum_100148",0
"1004","Flo5","adhesin-associated","FALSE",0,"Epidermophyton_floccosum_10867",0
"1005","Flo5","adhesin-associated","FALSE",0,"Epidermophyton_floccosum_130802",0
"1006","Flo5","adhesin-associated","FALSE",0,"Histoplasma_capsulatum_G186A",0
"1007","Flo5","adhesin-associated","FALSE",0,"Hortaea_werneckii_100455",0
"1008","Flo5","adhesin-associated","FALSE",0,"Hortaea_werneckii_1163",0
"1009","Flo5","adhesin-associated","FALSE",0,"Hortaea_werneckii_41051",0
"1010","Flo5","adhesin-associated","FALSE",0,"Malassezia_dermatis_9169",0
"1011","Flo5","adhesin-associated","FALSE",0,"Malassezia_equina_9969",0
"1012","Flo5","adhesin-associated","FALSE",0,"Malassezia_furfur_141402",0
"1013","Flo5","adhesin-associated","FALSE",0,"Malassezia_furfur_1878",0
"1014","Flo5","adhesin-associated","FALSE",0,"Malassezia_furfur_6000",0
"1015","Flo5","adhesin-associated","FALSE",0,"Malassezia_globosa_7705",0
"1016","Flo5","adhesin-associated","FALSE",0,"Malassezia_globosa_7886",0
"1017","Flo5","adhesin-associated","FALSE",0,"Malassezia_globosa_8744",0
"1018","Flo5","adhesin-associated","FALSE",0,"Malassezia_pachydermatis_21004",0
"1019","Flo5","adhesin-associated","FALSE",0,"Malassezia_restricta_7877",0
"1020","Flo5","adhesin-associated","FALSE",0,"Malassezia_restricta_7991",0
"1021","Flo5","adhesin-associated","FALSE",0,"Malassezia_sympodialis_44340",0
"1022","Flo5","adhesin-associated","FALSE",0,"Microsporum_audouinii_119449",0
"1023","Flo5","adhesin-associated","FALSE",0,"Microsporum_audouinii_33268",0
"1024","Flo5","adhesin-associated","FALSE",0,"Microsporum_canis_113480",0
"1025","Flo5","adhesin-associated","FALSE",0,"Microsporum_canis_15669",0
"1026","Flo5","adhesin-associated","FALSE",0,"Microsporum_canis_44551",0
"1027","Flo5","adhesin-associated","FALSE",0,"Microsporum_ferrugineum_131111",0
"1028","Flo5","adhesin-associated","FALSE",0,"Microsporum_ferrugineum_37371",0
"1029","Flo5","adhesin-associated","FALSE",0,"Nakaseomyces_glabratus_11311",0
"1030","Flo5","adhesin-associated","FALSE",0,"Nakaseomyces_glabratus_138",0
"1031","Flo5","adhesin-associated","FALSE",0,"Nakaseomyces_glabratus_15698",0
"1032","Flo5","adhesin-associated","FALSE",0,"Nannizzia_gypsea_17164",0
"1033","Flo5","adhesin-associated","FALSE",0,"Pichia_kudriavzevii_5732",0
"1034","Flo5","adhesin-associated","FALSE",0,"Rhodotorula_toruloides_Z1",0
"1035","Flo5","adhesin-associated","FALSE",0,"Saccharomyces_cerevisiae_wine010",5
"1036","Flo5","adhesin-associated","FALSE",0,"Trichophyton_concentricum_109405",0
"1037","Flo5","adhesin-associated","FALSE",0,"Trichophyton_concentricum_19626",0
"1038","Flo5","adhesin-associated","FALSE",0,"Trichophyton_indotineae_BE17",0
"1039","Flo5","adhesin-associated","FALSE",0,"Trichophyton_interdigitale_BE4",0
"1040","Flo5","adhesin-associated","FALSE",0,"Trichophyton_kuryangei_IHEM13979",0
"1041","Flo5","adhesin-associated","FALSE",0,"Trichophyton_mentagrophytes_124404",0
"1042","Flo5","adhesin-associated","FALSE",0,"Trichophyton_mentagrophytes_43573",0
"1043","Flo5","adhesin-associated","FALSE",0,"Trichophyton_rubrum_117539",0
"1044","Flo5","adhesin-associated","FALSE",0,"Trichophyton_rubrum_17065",0
"1045","Flo5","adhesin-associated","FALSE",0,"Trichophyton_rubrum_28986",0
"1046","Flo5","adhesin-associated","FALSE",0,"Trichophyton_rubrum_73588",0
"1047","Flo5","adhesin-associated","FALSE",0,"Trichophyton_schoenleinii_45859",0
"1048","Flo5","adhesin-associated","FALSE",0,"Trichophyton_schoenleinii_85571",0
"1049","Flo5","adhesin-associated","FALSE",0,"Trichophyton_soudanese_IHEM19743",0
"1050","Flo5","adhesin-associated","FALSE",0,"Trichophyton_tonsurans_112188",0
"1051","Flo5","adhesin-associated","FALSE",0,"Trichophyton_tonsurans_12935",0
"1052","Flo5","adhesin-associated","FALSE",0,"Trichophyton_tonsurans_72988",0
"1053","Flo5","adhesin-associated","FALSE",0,"Trichophyton_violaceum_73088",0
"1054","Flo5","adhesin-associated","FALSE",0,"Trichosporon_ovoides_4098",0
"1055","Flo5","adhesin-associated","FALSE",0,"Trichosporon_ovoides_7612",0
"1056","Flo5","adhesin-associated","FALSE",0,"Trichosporon_ovoides_9430",0
"1057","Flocculin repeat","adhesin-associated","mixed",3,"Aspergillus_fumigatus_IP24",1
"1058","Flocculin repeat","adhesin-associated","mixed",3,"Candida_albicans_F133-05",6
"1059","Flocculin repeat","adhesin-associated","mixed",3,"Candida_dubliniensis_11945",6
"1060","Flocculin repeat","adhesin-associated","mixed",3,"Candida_dubliniensis_2747",4
"1061","Flocculin repeat","adhesin-associated","mixed",3,"Candida_dubliniensis_8501",6
"1062","Flocculin repeat","adhesin-associated","mixed",3,"Candida_metapsilosis_Y-48470",12
"1063","Flocculin repeat","adhesin-associated","mixed",3,"Candida_orthopsilosis_Y-48468",11
"1064","Flocculin repeat","adhesin-associated","mixed",3,"Candida_parapsilosis_11301",7
"1065","Flocculin repeat","adhesin-associated","mixed",3,"Candida_parapsilosis_1954",9
"1066","Flocculin repeat","adhesin-associated","mixed",3,"Candida_tropicalis_MYCT-0816",14
"1067","Flocculin repeat","adhesin-associated","mixed",3,"Chrysosporium_queenslandicum_28077",1
"1068","Flocculin repeat","adhesin-associated","mixed",3,"Cryptococcus_neoformans_KN99",1
"1069","Flocculin repeat","adhesin-associated","mixed",3,"Epidermophyton_floccosum_100148",1
"1070","Flocculin repeat","adhesin-associated","mixed",3,"Epidermophyton_floccosum_10867",1
"1071","Flocculin repeat","adhesin-associated","mixed",3,"Epidermophyton_floccosum_130802",1
"1072","Flocculin repeat","adhesin-associated","mixed",3,"Histoplasma_capsulatum_G186A",1
"1073","Flocculin repeat","adhesin-associated","mixed",3,"Hortaea_werneckii_100455",2
"1074","Flocculin repeat","adhesin-associated","mixed",3,"Hortaea_werneckii_1163",1
"1075","Flocculin repeat","adhesin-associated","mixed",3,"Hortaea_werneckii_41051",2
"1076","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_dermatis_9169",1
"1077","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_equina_9969",1
"1078","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_furfur_141402",1
"1079","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_furfur_1878",2
"1080","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_furfur_6000",2
"1081","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_globosa_7705",1
"1082","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_globosa_7886",1
"1083","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_globosa_8744",1
"1084","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_pachydermatis_21004",1
"1085","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_restricta_7877",1
"1086","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_restricta_7991",1
"1087","Flocculin repeat","adhesin-associated","mixed",3,"Malassezia_sympodialis_44340",1
"1088","Flocculin repeat","adhesin-associated","mixed",3,"Microsporum_audouinii_119449",1
"1089","Flocculin repeat","adhesin-associated","mixed",3,"Microsporum_audouinii_33268",1
"1090","Flocculin repeat","adhesin-associated","mixed",3,"Microsporum_canis_113480",1
"1091","Flocculin repeat","adhesin-associated","mixed",3,"Microsporum_canis_15669",1
"1092","Flocculin repeat","adhesin-associated","mixed",3,"Microsporum_canis_44551",1
"1093","Flocculin repeat","adhesin-associated","mixed",3,"Microsporum_ferrugineum_131111",1
"1094","Flocculin repeat","adhesin-associated","mixed",3,"Microsporum_ferrugineum_37371",1
"1095","Flocculin repeat","adhesin-associated","mixed",3,"Nakaseomyces_glabratus_11311",3
"1096","Flocculin repeat","adhesin-associated","mixed",3,"Nakaseomyces_glabratus_138",3
"1097","Flocculin repeat","adhesin-associated","mixed",3,"Nakaseomyces_glabratus_15698",3
"1098","Flocculin repeat","adhesin-associated","mixed",3,"Nannizzia_gypsea_17164",1
"1099","Flocculin repeat","adhesin-associated","mixed",3,"Pichia_kudriavzevii_5732",4
"1100","Flocculin repeat","adhesin-associated","mixed",3,"Rhodotorula_toruloides_Z1",1
"1101","Flocculin repeat","adhesin-associated","mixed",3,"Saccharomyces_cerevisiae_wine010",4
"1102","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_concentricum_109405",1
"1103","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_concentricum_19626",1
"1104","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_indotineae_BE17",1
"1105","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_interdigitale_BE4",1
"1106","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_kuryangei_IHEM13979",1
"1107","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_mentagrophytes_124404",1
"1108","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_mentagrophytes_43573",1
"1109","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_rubrum_117539",1
"1110","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_rubrum_17065",1
"1111","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_rubrum_28986",1
"1112","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_rubrum_73588",1
"1113","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_schoenleinii_45859",1
"1114","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_schoenleinii_85571",1
"1115","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_soudanese_IHEM19743",1
"1116","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_tonsurans_112188",1
"1117","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_tonsurans_12935",1
"1118","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_tonsurans_72988",1
"1119","Flocculin repeat","adhesin-associated","mixed",3,"Trichophyton_violaceum_73088",1
"1120","Flocculin repeat","adhesin-associated","mixed",3,"Trichosporon_ovoides_4098",1
"1121","Flocculin repeat","adhesin-associated","mixed",3,"Trichosporon_ovoides_7612",1
"1122","Flocculin repeat","adhesin-associated","mixed",3,"Trichosporon_ovoides_9430",2
"1123","Fungal hydrophobin","virulence associated","TRUE",0,"Aspergillus_fumigatus_IP24",1
"1124","Fungal hydrophobin","virulence associated","TRUE",0,"Candida_albicans_F133-05",0
"1125","Fungal hydrophobin","virulence associated","TRUE",0,"Candida_dubliniensis_11945",0
"1126","Fungal hydrophobin","virulence associated","TRUE",0,"Candida_dubliniensis_2747",0
"1127","Fungal hydrophobin","virulence associated","TRUE",0,"Candida_dubliniensis_8501",0
"1128","Fungal hydrophobin","virulence associated","TRUE",0,"Candida_metapsilosis_Y-48470",0
"1129","Fungal hydrophobin","virulence associated","TRUE",0,"Candida_orthopsilosis_Y-48468",0
"1130","Fungal hydrophobin","virulence associated","TRUE",0,"Candida_parapsilosis_11301",0
"1131","Fungal hydrophobin","virulence associated","TRUE",0,"Candida_parapsilosis_1954",0
"1132","Fungal hydrophobin","virulence associated","TRUE",0,"Candida_tropicalis_MYCT-0816",0
"1133","Fungal hydrophobin","virulence associated","TRUE",0,"Chrysosporium_queenslandicum_28077",1
"1134","Fungal hydrophobin","virulence associated","TRUE",0,"Cryptococcus_neoformans_KN99",0
"1135","Fungal hydrophobin","virulence associated","TRUE",0,"Epidermophyton_floccosum_100148",1
"1136","Fungal hydrophobin","virulence associated","TRUE",0,"Epidermophyton_floccosum_10867",1
"1137","Fungal hydrophobin","virulence associated","TRUE",0,"Epidermophyton_floccosum_130802",1
"1138","Fungal hydrophobin","virulence associated","TRUE",0,"Histoplasma_capsulatum_G186A",1
"1139","Fungal hydrophobin","virulence associated","TRUE",0,"Hortaea_werneckii_100455",0
"1140","Fungal hydrophobin","virulence associated","TRUE",0,"Hortaea_werneckii_1163",0
"1141","Fungal hydrophobin","virulence associated","TRUE",0,"Hortaea_werneckii_41051",0
"1142","Fungal hydrophobin","virulence associated","TRUE",0,"Malassezia_dermatis_9169",0
"1143","Fungal hydrophobin","virulence associated","TRUE",0,"Malassezia_equina_9969",0
"1144","Fungal hydrophobin","virulence associated","TRUE",0,"Malassezia_furfur_141402",0
"1145","Fungal hydrophobin","virulence associated","TRUE",0,"Malassezia_furfur_1878",0
"1146","Fungal hydrophobin","virulence associated","TRUE",0,"Malassezia_furfur_6000",0
"1147","Fungal hydrophobin","virulence associated","TRUE",0,"Malassezia_globosa_7705",0
"1148","Fungal hydrophobin","virulence associated","TRUE",0,"Malassezia_globosa_7886",0
"1149","Fungal hydrophobin","virulence associated","TRUE",0,"Malassezia_globosa_8744",0
"1150","Fungal hydrophobin","virulence associated","TRUE",0,"Malassezia_pachydermatis_21004",0
